Distance (m),Longitude,Latitude,Elevation (m)
601476.7704,-116.4729422,46.25082711,1144
601628.0854,-116.4708587,46.25091048,1134
601779.4003,-116.4687753,46.25099385,1135
601930.7152,-116.4666918,46.25107722,1139
602082.0301,-116.4646083,46.2511606,1131
602233.345,-116.4625249,46.25124397,1132
602384.6599,-116.4604414,46.25132734,1138
602535.9748,-116.458358,46.25141071,1134
602687.2897,-116.4562745,46.25149408,1130
602838.6046,-116.454191,46.25157745,1133
602989.9196,-116.4521076,46.25166083,1132
603141.2345,-116.4500241,46.2517442,1128
603292.5494,-116.4479407,46.25182757,1129
603443.8643,-116.4458572,46.25191094,1127
603595.1792,-116.4437738,46.25199431,1121
603746.4941,-116.4416903,46.25207768,1123
603897.809,-116.4396068,46.25216106,1119
604049.1239,-116.4375234,46.25224443,1116
604200.4388,-116.4354399,46.2523278,1106
604351.7538,-116.4333565,46.25241117,1105
604503.0687,-116.431273,46.25249454,1112
604654.3836,-116.4291895,46.25257792,1111
604805.6985,-116.4271061,46.25266129,1111
604957.0134,-116.4250226,46.25274466,1116
605108.3283,-116.4229392,46.25282803,1122
605259.6432,-116.4208557,46.2529114,1125
605410.9581,-116.4187722,46.25299477,1129
605562.273,-116.4166888,46.25307815,1130
605713.5879,-116.4146053,46.25316152,1129
605864.9029,-116.4125219,46.25324489,1126
606016.2178,-116.4104384,46.25332826,1121
606167.5327,-116.4083549,46.25341163,1112
606318.8476,-116.4062715,46.25349501,1106
606470.1625,-116.404188,46.25357838,1110
606621.4774,-116.4021046,46.25366175,1113
606772.7923,-116.4000211,46.25374512,1106
606924.1072,-116.3979376,46.25382849,1102
607075.4221,-116.3958542,46.25391186,1098
607226.7371,-116.3937707,46.25399524,1093
607378.052,-116.3916873,46.25407861,1086
607529.3669,-116.3896038,46.25416198,1087
607680.6818,-116.3875204,46.25424535,1093
607831.9967,-116.3854369,46.25432872,1088
607983.3116,-116.3833534,46.2544121,1079
608134.6265,-116.38127,46.25449547,1075
608285.9414,-116.3791865,46.25457884,1077
608437.2563,-116.3771031,46.25466221,1078
608588.5713,-116.3750196,46.25474558,1077
608739.8862,-116.3729361,46.25482895,1071
608891.2011,-116.3708527,46.25491233,1067
609042.516,-116.3687692,46.2549957,1069
609193.8309,-116.3666858,46.25507907,1073
609345.1458,-116.3646023,46.25516244,1071
609496.4607,-116.3625188,46.25524581,1082
609647.7756,-116.3604354,46.25532918,1084
609799.0905,-116.3583519,46.25541256,1077
609950.4055,-116.3562685,46.25549593,1068
610101.7204,-116.354185,46.2555793,1066
610253.0353,-116.3521015,46.25566267,1071
610404.3502,-116.3500181,46.25574604,1067
610555.6651,-116.3479346,46.25582942,1064
610706.98,-116.3458512,46.25591279,1063
610858.2949,-116.3437677,46.25599616,1059
611009.6098,-116.3416842,46.25607953,1052
611160.9247,-116.3396008,46.2561629,1031
611312.2396,-116.3375173,46.25624627,1023
611463.5546,-116.3354339,46.25632965,1007
611614.8695,-116.3333504,46.25641302,1006
611766.1844,-116.331267,46.25649639,1017
611917.4993,-116.3291835,46.25657976,1023
612068.8142,-116.3271,46.25666313,1022
612220.1291,-116.3250166,46.25674651,1016
612371.444,-116.3229331,46.25682988,1018
612522.7589,-116.3208497,46.25691325,1016
612674.0738,-116.3187662,46.25699662,1009
612825.3888,-116.3166827,46.25707999,1000
612976.7037,-116.3145993,46.25716336,997
613128.0186,-116.3125158,46.25724674,1010
613279.3335,-116.3104324,46.25733011,1019
613430.6484,-116.3083489,46.25741348,1023
613581.9633,-116.3062654,46.25749685,1022
613733.2782,-116.304182,46.25758022,1022
613884.5931,-116.3020985,46.25766359,1016
614035.908,-116.3000151,46.25774697,1007
614187.223,-116.2979316,46.25783034,1002
614338.5379,-116.2958481,46.25791371,997
614489.8528,-116.2937647,46.25799708,996
614641.1677,-116.2916812,46.25808045,1000
614792.4826,-116.2895978,46.25816383,998
614943.7975,-116.2875143,46.2582472,991
615095.1124,-116.2854308,46.25833057,988
615246.4273,-116.2833474,46.25841394,982
615397.7422,-116.2812639,46.25849731,987
615549.0572,-116.2791805,46.25858068,994
615700.3721,-116.277097,46.25866406,989
615851.687,-116.2750136,46.25874743,983
616003.0019,-116.2729301,46.2588308,975
616154.3168,-116.2708466,46.25891417,972
616305.6317,-116.2687632,46.25899754,976
616456.9466,-116.2666797,46.25908092,978
616608.2615,-116.2645963,46.25916429,983
616759.5764,-116.2625128,46.25924766,983
616910.8913,-116.2604293,46.25933103,979
617062.2063,-116.2583459,46.2594144,974
617213.5212,-116.2562624,46.25949777,965
617364.8361,-116.254179,46.25958115,962
617516.151,-116.2520955,46.25966452,967
617667.4659,-116.250012,46.25974789,974
617818.7808,-116.2479286,46.25983126,981
617970.0957,-116.2458451,46.25991463,988
618121.4106,-116.2437617,46.259998,992
618272.7255,-116.2416782,46.26008138,992
618424.0405,-116.2395947,46.26016475,987
618575.3554,-116.2375113,46.26024812,981
618726.6703,-116.2354278,46.26033149,981
618877.9852,-116.2333444,46.26041486,972
619029.3001,-116.2312609,46.26049824,965
619180.615,-116.2291774,46.26058161,963
619331.9299,-116.227094,46.26066498,965
619483.2448,-116.2250105,46.26074835,962
619634.5597,-116.2229271,46.26083172,960
619785.8747,-116.2208436,46.26091509,954
619937.1896,-116.2187601,46.26099847,953
620088.5045,-116.2166767,46.26108184,960
620239.8194,-116.2145932,46.26116521,963
620391.1343,-116.2125098,46.26124858,969
620542.4492,-116.2104263,46.26133195,969
620693.7641,-116.2083429,46.26141533,967
620845.079,-116.2062594,46.2614987,963
620996.3939,-116.2041759,46.26158207,965
621147.7089,-116.2020925,46.26166544,964
621299.0238,-116.200009,46.26174881,962
621450.3387,-116.1979256,46.26183218,965
621601.6536,-116.1958421,46.26191556,958
621752.9685,-116.1937586,46.26199893,956
621904.2834,-116.1916752,46.2620823,954
622055.5983,-116.1895917,46.26216567,950
622206.9132,-116.1875083,46.26224904,952
622358.2281,-116.1854248,46.26233241,950
622509.543,-116.1833413,46.26241579,957
622660.858,-116.1812579,46.26249916,952
622812.1729,-116.1791744,46.26258253,949
622963.4878,-116.177091,46.2626659,944
623114.8027,-116.1750075,46.26274927,942
623266.1176,-116.172924,46.26283265,939
623417.4325,-116.1708406,46.26291602,937
623568.7474,-116.1687571,46.26299939,935
623720.0623,-116.1666737,46.26308276,941
623871.3772,-116.1645902,46.26316613,940
624022.6922,-116.1625067,46.2632495,936
624174.0071,-116.1604233,46.26333288,931
624325.322,-116.1583398,46.26341625,927
624476.6369,-116.1562564,46.26349962,925
624627.9518,-116.1541729,46.26358299,916
624779.2667,-116.1520895,46.26366636,912
624930.5816,-116.150006,46.26374974,898
625081.8965,-116.1479225,46.26383311,890
625233.2114,-116.1458391,46.26391648,907
625384.5264,-116.1437556,46.26399985,929
625535.8413,-116.1416722,46.26408322,929
625687.1562,-116.1395887,46.26416659,922
625838.4711,-116.1375052,46.26424997,915
625989.786,-116.1354218,46.26433334,903
626141.1009,-116.1333383,46.26441671,896
626292.4158,-116.1312549,46.26450008,906
626443.7307,-116.1291714,46.26458345,895
626595.0456,-116.1270879,46.26466682,891
626746.3606,-116.1250045,46.2647502,901
626897.6755,-116.122921,46.26483357,908
627048.9904,-116.1208376,46.26491694,895
627200.3053,-116.1187541,46.26500031,844
627351.6202,-116.1166706,46.26508368,782
627502.9351,-116.1145872,46.26516706,744
627654.25,-116.1125037,46.26525043,698
627805.5649,-116.1104203,46.2653338,646
627956.8798,-116.1083368,46.26541717,589
628108.1947,-116.1062533,46.26550054,559
628259.5097,-116.1041699,46.26558391,540
628410.8246,-116.1020864,46.26566729,515
628562.1395,-116.100003,46.26575066,493
628713.4544,-116.0979195,46.26583403,475
628864.7693,-116.0958361,46.2659174,459
629016.0842,-116.0937526,46.26600077,397
629167.3991,-116.0916691,46.26608415,353
629318.714,-116.0895857,46.26616752,399
629470.0289,-116.0875022,46.26625089,447
629621.3439,-116.0854188,46.26633426,430
629772.6588,-116.0833353,46.26641763,453
629923.9737,-116.0812518,46.266501,473
630075.2886,-116.0791684,46.26658438,514
630226.6035,-116.0770849,46.26666775,450
630377.9184,-116.0750015,46.26675112,445
630529.2333,-116.072918,46.26683449,437
630680.5482,-116.0708345,46.26691786,458
630831.8631,-116.0687511,46.26700124,514
630983.1781,-116.0666676,46.26708461,561
631134.493,-116.0645842,46.26716798,613
631285.8079,-116.0625007,46.26725135,663
631437.1228,-116.0604172,46.26733472,707
631588.4377,-116.0583338,46.26741809,732
631739.7526,-116.0562503,46.26750147,724
631891.0675,-116.0541669,46.26758484,704
632042.3824,-116.0520834,46.26766821,711
632193.6973,-116.0499999,46.26775158,704
632345.0123,-116.0479165,46.26783495,674
632496.3272,-116.045833,46.26791832,656
632647.6421,-116.0437496,46.2680017,645
632798.957,-116.0416661,46.26808507,642
632950.2719,-116.0395827,46.26816844,638
633101.5868,-116.0374992,46.26825181,639
633252.9017,-116.0354157,46.26833518,640
633404.2166,-116.0333323,46.26841856,631
633555.5315,-116.0312488,46.26850193,641
633706.8464,-116.0291654,46.2685853,649
633858.1614,-116.0270819,46.26866867,698
634009.4763,-116.0249984,46.26875204,767
634160.7912,-116.022915,46.26883541,832
634312.1061,-116.0208315,46.26891879,855
634463.421,-116.0187481,46.26900216,857
634614.7359,-116.0166646,46.26908553,870
634766.0508,-116.0145811,46.2691689,900
634917.3657,-116.0124977,46.26925227,942
635068.6806,-116.0104142,46.26933565,940
635219.9956,-116.0083308,46.26941902,905
635371.3105,-116.0062473,46.26950239,848
635522.6254,-116.0041638,46.26958576,868
635673.9403,-116.0020804,46.26966913,829
635825.2552,-115.9999969,46.2697525,780
635976.5701,-115.9979135,46.26983588,821
636127.885,-115.99583,46.26991925,903
636279.1999,-115.9937465,46.27000262,927
636430.5148,-115.9916631,46.27008599,938
636581.8298,-115.9895796,46.27016936,940
636733.1447,-115.9874962,46.27025273,943
636884.4596,-115.9854127,46.27033611,927
637035.7745,-115.9833293,46.27041948,937
637187.0894,-115.9812458,46.27050285,947
637338.4043,-115.9791623,46.27058622,942
637489.7192,-115.9770789,46.27066959,938
637641.0341,-115.9749954,46.27075297,974
637792.349,-115.972912,46.27083634,979
637943.6639,-115.9708285,46.27091971,971
638094.9789,-115.968745,46.27100308,971
638246.2938,-115.9666616,46.27108645,967
638397.6087,-115.9645781,46.27116982,948
638548.9236,-115.9624947,46.2712532,924
638700.2385,-115.9604112,46.27133657,927
638851.5534,-115.9583277,46.27141994,952
639002.8683,-115.9562443,46.27150331,975
639154.1832,-115.9541608,46.27158668,973
639305.4981,-115.9520774,46.27167006,943
639456.8131,-115.9499939,46.27175343,935
639608.128,-115.9479104,46.2718368,923
639759.4429,-115.945827,46.27192017,916
639910.7578,-115.9437435,46.27200354,921
640062.0727,-115.9416601,46.27208691,931
640213.3876,-115.9395766,46.27217029,951
640364.7025,-115.9374931,46.27225366,955
640516.0174,-115.9354097,46.27233703,955
640667.3323,-115.9333262,46.2724204,955
640818.6473,-115.9312428,46.27250377,961
640969.9622,-115.9291593,46.27258714,961
641121.2771,-115.9270759,46.27267052,967
641272.592,-115.9249924,46.27275389,958
641423.9069,-115.9229089,46.27283726,961
641575.2218,-115.9208255,46.27292063,969
641726.5367,-115.918742,46.273004,978
641877.8516,-115.9166586,46.27308738,994
642029.1665,-115.9145751,46.27317075,1005
642180.4815,-115.9124916,46.27325412,988
642331.7964,-115.9104082,46.27333749,957
642483.1113,-115.9083247,46.27342086,977
642634.4262,-115.9062413,46.27350423,979
642785.7411,-115.9041578,46.27358761,945
642937.056,-115.9020743,46.27367098,949
643088.3709,-115.8999909,46.27375435,977
643239.6858,-115.8979074,46.27383772,987
643391.0007,-115.895824,46.27392109,979
643542.3156,-115.8937405,46.27400447,967
643693.6306,-115.891657,46.27408784,956
643844.9455,-115.8895736,46.27417121,924
643996.2604,-115.8874901,46.27425458,896
644147.5753,-115.8854067,46.27433795,891
644298.8902,-115.8833232,46.27442132,896
644450.2051,-115.8812397,46.2745047,911
644601.52,-115.8791563,46.27458807,933
644752.8349,-115.8770728,46.27467144,904
644904.1498,-115.8749894,46.27475481,846
645055.4648,-115.8729059,46.27483818,816
645206.7797,-115.8708225,46.27492155,882
645358.0946,-115.868739,46.27500493,935
645509.4095,-115.8666555,46.2750883,978
645660.7244,-115.8645721,46.27517167,967
645812.0393,-115.8624886,46.27525504,940
645963.3542,-115.8604052,46.27533841,965
646114.6691,-115.8583217,46.27542179,974
646265.984,-115.8562382,46.27550516,961
646417.299,-115.8541548,46.27558853,944
646568.6139,-115.8520713,46.2756719,933
646719.9288,-115.8499879,46.27575527,921
646871.2437,-115.8479044,46.27583864,896
647022.5586,-115.8458209,46.27592202,876
647173.8735,-115.8437375,46.27600539,851
647325.1884,-115.841654,46.27608876,836
647476.5033,-115.8395706,46.27617213,801
647627.8182,-115.8374871,46.2762555,782
647779.1332,-115.8354036,46.27633888,815
647930.4481,-115.8333202,46.27642225,848
648081.763,-115.8312367,46.27650562,878
648233.0779,-115.8291533,46.27658899,877
648384.3928,-115.8270698,46.27667236,847
648535.7077,-115.8249863,46.27675573,847
648687.0226,-115.8229029,46.27683911,877
648838.3375,-115.8208194,46.27692248,920
648989.6524,-115.818736,46.27700585,982
649140.9673,-115.8166525,46.27708922,989
649292.2823,-115.814569,46.27717259,994
649443.5972,-115.8124856,46.27725596,987
649594.9121,-115.8104021,46.27733934,998
649746.227,-115.8083187,46.27742271,998
649897.5419,-115.8062352,46.27750608,985
650048.8568,-115.8041518,46.27758945,949
650200.1717,-115.8020683,46.27767282,981
650351.4866,-115.7999848,46.2777562,1001
650502.8015,-115.7979014,46.27783957,1007
650654.1165,-115.7958179,46.27792294,1013
650805.4314,-115.7937345,46.27800631,1004
650956.7463,-115.791651,46.27808968,1010
651108.0612,-115.7895675,46.27817305,1022
651259.3761,-115.7874841,46.27825643,1030
651410.691,-115.7854006,46.2783398,1031
651562.0059,-115.7833172,46.27842317,1020
651713.3208,-115.7812337,46.27850654,1012
651864.6357,-115.7791502,46.27858991,964
652015.9507,-115.7770668,46.27867329,877
652167.2656,-115.7749833,46.27875666,868
652318.5805,-115.7728999,46.27884003,910
652469.8954,-115.7708164,46.2789234,952
652621.2103,-115.7687329,46.27900677,979
652772.5252,-115.7666495,46.27909014,885
652923.8401,-115.764566,46.27917352,906
653075.155,-115.7624826,46.27925689,922
653226.4699,-115.7603991,46.27934026,926
653377.7849,-115.7583156,46.27942363,947
653529.0998,-115.7562322,46.279507,964
653680.4147,-115.7541487,46.27959038,983
653831.7296,-115.7520653,46.27967375,1009
653983.0445,-115.7499818,46.27975712,1011
654134.3594,-115.7478984,46.27984049,1001
654285.6743,-115.7458149,46.27992386,1012
654436.9892,-115.7437314,46.28000723,1040
654588.3041,-115.741648,46.28009061,1050
654739.619,-115.7395645,46.28017398,1047
654890.934,-115.7374811,46.28025735,1054
655042.2489,-115.7353976,46.28034072,1058
655193.5638,-115.7333141,46.28042409,1075
655344.8787,-115.7312307,46.28050746,1084
655496.1936,-115.7291472,46.28059084,1097
655647.5085,-115.7270638,46.28067421,1104
655798.8234,-115.7249803,46.28075758,1109
655950.1383,-115.7228968,46.28084095,1114
656101.4532,-115.7208134,46.28092432,1099
656252.7682,-115.7187299,46.2810077,1061
656404.0831,-115.7166465,46.28109107,1054
656555.398,-115.714563,46.28117444,1012
656706.7129,-115.7124795,46.28125781,989
656858.0278,-115.7103961,46.28134118,972
657009.3427,-115.7083126,46.28142455,999
657160.6576,-115.7062292,46.28150793,1012
657311.9725,-115.7041457,46.2815913,1045
657463.2874,-115.7020622,46.28167467,1063
657614.6024,-115.6999788,46.28175804,1055
657765.9173,-115.6978953,46.28184141,1064
657917.2322,-115.6958119,46.28192479,1084
658068.5471,-115.6937284,46.28200816,1098
658219.862,-115.691645,46.28209153,1121
658371.1769,-115.6895615,46.2821749,1149
658522.4918,-115.687478,46.28225827,1157
658673.8067,-115.6853946,46.28234164,1149
658825.1216,-115.6833111,46.28242502,1141
658976.4366,-115.6812277,46.28250839,1127
659127.7515,-115.6791442,46.28259176,1097
659279.0664,-115.6770607,46.28267513,1088
659430.3813,-115.6749773,46.2827585,1092
659581.6962,-115.6728938,46.28284187,1100
659733.0111,-115.6708104,46.28292525,1110
659884.326,-115.6687269,46.28300862,1102
660035.6409,-115.6666434,46.28309199,1092
660186.9558,-115.66456,46.28317536,1086
660338.2707,-115.6624765,46.28325873,1078
660489.5857,-115.6603931,46.28334211,1099
660640.9006,-115.6583096,46.28342548,1128
660792.2155,-115.6562261,46.28350885,1183
660943.5304,-115.6541427,46.28359222,1225
661094.8453,-115.6520592,46.28367559,1243
661246.1602,-115.6499758,46.28375896,1255
661397.4751,-115.6478923,46.28384234,1269
661548.79,-115.6458088,46.28392571,1291
661700.1049,-115.6437254,46.28400908,1266
661851.4199,-115.6416419,46.28409245,1264
662002.7348,-115.6395585,46.28417582,1271
662154.0497,-115.637475,46.2842592,1280
662305.3646,-115.6353916,46.28434257,1270
662456.6795,-115.6333081,46.28442594,1246
662607.9944,-115.6312246,46.28450931,1207
662759.3093,-115.6291412,46.28459268,1181
662910.6242,-115.6270577,46.28467605,1198
663061.9391,-115.6249743,46.28475943,1250
663213.2541,-115.6228908,46.2848428,1300
663364.569,-115.6208073,46.28492617,1320
663515.8839,-115.6187239,46.28500954,1346
663667.1988,-115.6166404,46.28509291,1340
663818.5137,-115.614557,46.28517628,1346
663969.8286,-115.6124735,46.28525966,1341
664121.1435,-115.61039,46.28534303,1327
664272.4584,-115.6083066,46.2854264,1358
664423.7733,-115.6062231,46.28550977,1374
664575.0883,-115.6041397,46.28559314,1371
664726.4032,-115.6020562,46.28567652,1346
664877.7181,-115.5999727,46.28575989,1316
665029.033,-115.5978893,46.28584326,1286
665180.3479,-115.5958058,46.28592663,1267
665331.6628,-115.5937224,46.28601,1318
665482.9777,-115.5916389,46.28609337,1353
665634.2926,-115.5895554,46.28617675,1335
665785.6075,-115.587472,46.28626012,1326
665936.9224,-115.5853885,46.28634349,1344
666088.2374,-115.5833051,46.28642686,1366
666239.5523,-115.5812216,46.28651023,1391
666390.8672,-115.5791382,46.28659361,1412
666542.1821,-115.5770547,46.28667698,1418
666693.497,-115.5749712,46.28676035,1418
666844.8119,-115.5728878,46.28684372,1432
666996.1268,-115.5708043,46.28692709,1420
667147.4417,-115.5687209,46.28701046,1393
667298.7566,-115.5666374,46.28709384,1399
667450.0716,-115.5645539,46.28717721,1421
667601.3865,-115.5624705,46.28726058,1405
667752.7014,-115.560387,46.28734395,1384
667904.0163,-115.5583036,46.28742732,1415
668055.3312,-115.5562201,46.28751069,1420
668206.6461,-115.5541366,46.28759407,1411
668357.961,-115.5520532,46.28767744,1382
668509.2759,-115.5499697,46.28776081,1400
668660.5908,-115.5478863,46.28784418,1425
668811.9058,-115.5458028,46.28792755,1447
668963.2207,-115.5437193,46.28801093,1434
669114.5356,-115.5416359,46.2880943,1413
669265.8505,-115.5395524,46.28817767,1443
669417.1654,-115.537469,46.28826104,1458
669568.4803,-115.5353855,46.28834441,1447
669719.7952,-115.533302,46.28842778,1426
669871.1101,-115.5312186,46.28851116,1399
670022.425,-115.5291351,46.28859453,1368
670173.74,-115.5270517,46.2886779,1345
670325.0549,-115.5249682,46.28876127,1313
670476.3698,-115.5228848,46.28884464,1286
670627.6847,-115.5208013,46.28892802,1265
670778.9996,-115.5187178,46.28901139,1233
670930.3145,-115.5166344,46.28909476,1195
671081.6294,-115.5145509,46.28917813,1215
671232.9443,-115.5124675,46.2892615,1224
671384.2592,-115.510384,46.28934487,1219
671535.5741,-115.5083005,46.28942825,1226
671686.8891,-115.5062171,46.28951162,1277
671838.204,-115.5041336,46.28959499,1333
671989.5189,-115.5020502,46.28967836,1367
672140.8338,-115.4999667,46.28976173,1368
672292.1487,-115.4978832,46.2898451,1369
672443.4636,-115.4957998,46.28992848,1369
672594.7785,-115.4937163,46.29001185,1336
672746.0934,-115.4916329,46.29009522,1300
672897.4083,-115.4895494,46.29017859,1268
673048.7233,-115.4874659,46.29026196,1300
673200.0382,-115.4853825,46.29034534,1373
673351.3531,-115.483299,46.29042871,1438
673502.668,-115.4812156,46.29051208,1465
673653.9829,-115.4791321,46.29059545,1480
673805.2978,-115.4770486,46.29067882,1500
673956.6127,-115.4749652,46.29076219,1556
674107.9276,-115.4728817,46.29084557,1589
674259.2425,-115.4707983,46.29092894,1617
674410.5575,-115.4687148,46.29101231,1596
674561.8724,-115.4666314,46.29109568,1558
674713.1873,-115.4645479,46.29117905,1527
674864.5022,-115.4624644,46.29126243,1507
675015.8171,-115.460381,46.2913458,1505
675167.132,-115.4582975,46.29142917,1477
675318.4469,-115.4562141,46.29151254,1444
675469.7618,-115.4541306,46.29159591,1412
675621.0767,-115.4520471,46.29167928,1401
675772.3917,-115.4499637,46.29176266,1416
675923.7066,-115.4478802,46.29184603,1398
676075.0215,-115.4457968,46.2919294,1388
676226.3364,-115.4437133,46.29201277,1367
676377.6513,-115.4416298,46.29209614,1340
676528.9662,-115.4395464,46.29217952,1355
676680.2811,-115.4374629,46.29226289,1393
676831.596,-115.4353795,46.29234626,1431
676982.9109,-115.433296,46.29242963,1449
677134.2258,-115.4312125,46.292513,1472
677285.5408,-115.4291291,46.29259637,1483
677436.8557,-115.4270456,46.29267975,1517
677588.1706,-115.4249622,46.29276312,1540
677739.4855,-115.4228787,46.29284649,1525
677890.8004,-115.4207952,46.29292986,1498
678042.1153,-115.4187118,46.29301323,1464
678193.4302,-115.4166283,46.2930966,1426
678344.7451,-115.4145449,46.29317998,1422
678496.06,-115.4124614,46.29326335,1405
678647.375,-115.410378,46.29334672,1405
678798.6899,-115.4082945,46.29343009,1383
678950.0048,-115.406211,46.29351346,1327
679101.3197,-115.4041276,46.29359684,1252
679252.6346,-115.4020441,46.29368021,1176
679403.9495,-115.3999607,46.29376358,1145
679555.2644,-115.3978772,46.29384695,1153
679706.5793,-115.3957937,46.29393032,1145
679857.8942,-115.3937103,46.29401369,1090
680009.2092,-115.3916268,46.29409707,1058
680160.5241,-115.3895434,46.29418044,1016
680311.839,-115.3874599,46.29426381,952
680463.1539,-115.3853764,46.29434718,916
680614.4688,-115.383293,46.29443055,850
680765.7837,-115.3812095,46.29451393,797
680917.0986,-115.3791261,46.2945973,725
681068.4135,-115.3770426,46.29468067,617
681219.7284,-115.3749591,46.29476404,641
681371.0434,-115.3728757,46.29484741,684
681522.3583,-115.3707922,46.29493078,721
681673.6732,-115.3687088,46.29501416,767
681824.9881,-115.3666253,46.29509753,811
681976.303,-115.3645418,46.2951809,850
682127.6179,-115.3624584,46.29526427,893
682278.9328,-115.3603749,46.29534764,974
682430.2477,-115.3582915,46.29543101,1075
682581.5626,-115.356208,46.29551439,1190
682732.8775,-115.3541245,46.29559776,1305
682884.1925,-115.3520411,46.29568113,1346
683035.5074,-115.3499576,46.2957645,1209
683186.8223,-115.3478742,46.29584787,1265
683338.1372,-115.3457907,46.29593125,1295
683489.4521,-115.3437073,46.29601462,1231
683640.767,-115.3416238,46.29609799,1203
683792.0819,-115.3395403,46.29618136,1194
683943.3968,-115.3374569,46.29626473,1172
684094.7117,-115.3353734,46.2963481,1229
684246.0267,-115.33329,46.29643148,1259
684397.3416,-115.3312065,46.29651485,1292
684548.6565,-115.329123,46.29659822,1337
684699.9714,-115.3270396,46.29668159,1352
684851.2863,-115.3249561,46.29676496,1389
685002.6012,-115.3228727,46.29684834,1444
685153.9161,-115.3207892,46.29693171,1493
685305.231,-115.3187057,46.29701508,1483
685456.5459,-115.3166223,46.29709845,1503
685607.8609,-115.3145388,46.29718182,1541
685759.1758,-115.3124554,46.29726519,1585
685910.4907,-115.3103719,46.29734857,1638
686061.8056,-115.3082884,46.29743194,1677
686213.1205,-115.306205,46.29751531,1697
686364.4354,-115.3041215,46.29759868,1698
686515.7503,-115.3020381,46.29768205,1722
686667.0652,-115.2999546,46.29776542,1763
686818.3801,-115.2978711,46.2978488,1814
686969.6951,-115.2957877,46.29793217,1860
687121.01,-115.2937042,46.29801554,1837
687272.3249,-115.2916208,46.29809891,1767
687423.6398,-115.2895373,46.29818228,1721
687574.9547,-115.2874539,46.29826566,1686
687726.2696,-115.2853704,46.29834903,1653
687877.5845,-115.2832869,46.2984324,1600
688028.8994,-115.2812035,46.29851577,1546
688180.2143,-115.27912,46.29859914,1521
688331.5292,-115.2770366,46.29868251,1547
688482.8442,-115.2749531,46.29876589,1562
688634.1591,-115.2728696,46.29884926,1521
688785.474,-115.2707862,46.29893263,1466
688936.7889,-115.2687027,46.299016,1405
689088.1038,-115.2666193,46.29909937,1435
689239.4187,-115.2645358,46.29918275,1460
689390.7336,-115.2624523,46.29926612,1492
689542.0485,-115.2603689,46.29934949,1549
689693.3634,-115.2582854,46.29943286,1569
689844.6784,-115.256202,46.29951623,1543
689995.9933,-115.2541185,46.2995996,1486
690147.3082,-115.252035,46.29968298,1422
690298.6231,-115.2499516,46.29976635,1427
690449.938,-115.2478681,46.29984972,1483
690601.2529,-115.2457847,46.29993309,1626
690752.5678,-115.2437012,46.30001646,1724
690903.8827,-115.2416177,46.30009983,1780
691055.1976,-115.2395343,46.30018321,1803
691206.5126,-115.2374508,46.30026658,1815
691357.8275,-115.2353674,46.30034995,1813
691509.1424,-115.2332839,46.30043332,1800
691660.4573,-115.2312005,46.30051669,1832
691811.7722,-115.229117,46.30060007,1875
691963.0871,-115.2270335,46.30068344,1928
692114.402,-115.2249501,46.30076681,1984
692265.7169,-115.2228666,46.30085018,2038
692417.0318,-115.2207832,46.30093355,2068
692568.3468,-115.2186997,46.30101692,2051
692719.6617,-115.2166162,46.3011003,2010
692870.9766,-115.2145328,46.30118367,1973
693022.2915,-115.2124493,46.30126704,1944
693173.6064,-115.2103659,46.30135041,1922
693324.9213,-115.2082824,46.30143378,1889
693476.2362,-115.2061989,46.30151716,1844
693627.5511,-115.2041155,46.30160053,1782
693778.866,-115.202032,46.3016839,1720
693930.1809,-115.1999486,46.30176727,1636
694081.4959,-115.1978651,46.30185064,1558
694232.8108,-115.1957816,46.30193401,1534
694384.1257,-115.1936982,46.30201739,1525
694535.4406,-115.1916147,46.30210076,1554
694686.7555,-115.1895313,46.30218413,1590
694838.0704,-115.1874478,46.3022675,1660
694989.3853,-115.1853643,46.30235087,1736
695140.7002,-115.1832809,46.30243424,1807
695292.0151,-115.1811974,46.30251762,1863
695443.3301,-115.179114,46.30260099,1918
695594.645,-115.1770305,46.30268436,1970
695745.9599,-115.1749471,46.30276773,2038
695897.2748,-115.1728636,46.3028511,2080
696048.5897,-115.1707801,46.30293448,2064
696199.9046,-115.1686967,46.30301785,2013
696351.2195,-115.1666132,46.30310122,1996
696502.5344,-115.1645298,46.30318459,2027
696653.8493,-115.1624463,46.30326796,2030
696805.1643,-115.1603628,46.30335133,1981
696956.4792,-115.1582794,46.30343471,1912
697107.7941,-115.1561959,46.30351808,1902
697259.109,-115.1541125,46.30360145,1984
697410.4239,-115.152029,46.30368482,1997
697561.7388,-115.1499455,46.30376819,1946
697713.0537,-115.1478621,46.30385157,1895
697864.3686,-115.1457786,46.30393494,1867
698015.6835,-115.1436952,46.30401831,1874
698166.9984,-115.1416117,46.30410168,1882
698318.3134,-115.1395282,46.30418505,1927
698469.6283,-115.1374448,46.30426842,1942
698620.9432,-115.1353613,46.3043518,1877
698772.2581,-115.1332779,46.30443517,1772
698923.573,-115.1311944,46.30451854,1700
699074.8879,-115.1291109,46.30460191,1694
699226.2028,-115.1270275,46.30468528,1743
699377.5177,-115.124944,46.30476866,1819
699528.8326,-115.1228606,46.30485203,1916
699680.1476,-115.1207771,46.3049354,2006
699831.4625,-115.1186937,46.30501877,2091
699982.7774,-115.1166102,46.30510214,2154
700134.0923,-115.1145267,46.30518551,2138
